# t (s)	mx ()	my ()	mz ()	E_total (J)
7.575014761738255e-08	-1.440835e-06	0.05030071	5.299395e-07	-1.2493381e-16
7.600013332462372e-08	-3.6004847e-06	0.0503007	2.9885769e-06	-1.2493383e-16
7.625007838335958e-08	-1.490457e-06	0.050300684	5.508228e-06	-1.2493385e-16
7.650010968949898e-08	1.9418903e-06	0.05030069	5.2498685e-06	-1.249338e-16
7.675008814900875e-08	1.6732126e-06	0.050300695	3.3892284e-06	-1.2493379e-16
7.700015580650453e-08	-1.6253498e-06	0.0503007	3.3348256e-06	-1.2493388e-16
7.725005027998922e-08	-2.9336918e-06	0.05030069	5.647161e-06	-1.249339e-16
7.750005235738389e-08	-3.1497542e-08	0.05030069	7.1779164e-06	-1.2493387e-16
7.775011763752512e-08	2.991388e-06	0.050300695	5.758242e-06	-1.2493385e-16
7.800006938727836e-08	1.7691567e-06	0.050300702	3.4245577e-06	-1.249339e-16
7.825000068043744e-08	-1.5158029e-06	0.050300702	3.3811007e-06	-1.2493384e-16
7.850002280269504e-08	-1.9202403e-06	0.0503007	5.240224e-06	-1.2493387e-16
7.875015299480515e-08	1.4620952e-06	0.05030069	5.618117e-06	-1.249338e-16
7.900013596661913e-08	3.7369962e-06	0.050300706	3.1596965e-06	-1.249339e-16
7.925011277481041e-08	1.6225846e-06	0.050300706	6.17179e-07	-1.2493393e-16
7.950010775787722e-08	-1.516041e-06	0.05030068	7.2533436e-07	-1.249339e-16
7.975011587498382e-08	-1.0320581e-06	0.050300702	2.2047216e-06	-1.249339e-16
8.000010813404074e-08	2.5091017e-06	0.050300695	1.660152e-06	-1.2493393e-16
8.025007197334116e-08	3.8099424e-06	0.050300695	-1.3305925e-06	-1.2493397e-16
8.050007139944372e-08	9.282829e-07	0.050300684	-3.5426833e-06	-1.2493397e-16
8.07500135669824e-08	-1.8601096e-06	0.05030068	-2.895973e-06	-1.2493393e-16
8.100016615526648e-08	-5.380313e-07	0.050300695	-1.5023621e-06	-1.249339e-16
8.125000741476529e-08	2.8649577e-06	0.050300695	-2.5054542e-06	-1.24934e-16
8.150004620838408e-08	3.0957094e-06	0.050300684	-5.374984e-06	-1.24934e-16
8.175009402869787e-08	-3.348968e-07	0.050300695	-6.659139e-06	-1.2493395e-16
8.200011928819405e-08	-2.5267618e-06	0.050300714	-5.1183592e-06	-1.2493393e-16
8.225011915574658e-08	-4.2298151e-07	0.0503007	-3.536506e-06	-1.2493396e-16
8.250016147550094e-08	2.642009e-06	0.0503007	-4.592592e-06	-1.2493395e-16
8.275015066664276e-08	1.8337525e-06	0.05030069	-6.8169834e-06	-1.2493398e-16
8.30001394384652e-08	-1.8156475e-06	0.050300688	-6.8204513e-06	-1.2493392e-16
8.325002184722005e-08	-3.1557904e-06	0.050300688	-4.3205782e-06	-1.2493398e-16
8.350003102592092e-08	-3.667578e-07	0.05030068	-2.5641918e-06	-1.2493402e-16
8.37501648476958e-08	2.1909518e-06	0.05030067	-3.523989e-06	-1.2493396e-16
8.400003285206843e-08	4.8541e-07	0.050300673	-4.953092e-06	-1.2493396e-16
8.425003710808113e-08	-3.0157373e-06	0.05030069	-3.7699397e-06	-1.2493395e-16
8.450005183404214e-08	-3.3362564e-06	0.050300676	-6.5418806e-07	-1.24934e-16
8.475008788584725e-08	1.1749481e-09	0.050300658	9.352511e-07	-1.2493402e-16
8.500003234312437e-08	1.9247063e-06	0.050300676	-1.3492324e-07	-1.2493401e-16
8.525004462596737e-08	-4.869509e-07	0.050300688	-9.823929e-07	-1.24934e-16
8.550008254947016e-08	-3.5395287e-06	0.050300673	9.3557617e-07	-1.2493408e-16
8.575010293956397e-08	-2.7692402e-06	0.050300665	4.0300324e-06	-1.2493409e-16
8.600007906792221e-08	8.889561e-07	0.05030067	4.8958173e-06	-1.2493408e-16
8.625014121163565e-08	2.0340979e-06	0.050300673	3.3565002e-06	-1.2493404e-16
8.65001265684317e-08	-8.753299e-07	0.05030068	2.7068095e-06	-1.2493408e-16
8.675007087321702e-08	-3.297342e-06	0.05030066	4.7685885e-06	-1.2493409e-16
8.700013122936724e-08	-1.4846984e-06	0.05030066	7.179542e-06	-1.2493408e-16
8.7250044042383e-08	2.1454719e-06	0.05030067	6.8567015e-06	-1.2493405e-16
8.750005051943272e-08	2.3550276e-06	0.050300673	4.6099317e-06	-1.2493409e-16
8.775009959604363e-08	-8.72084e-07	0.05030068	3.90573e-06	-1.2493414e-16
8.800012339521647e-08	-2.5389777e-06	0.050300665	5.7018888e-06	-1.2493409e-16
8.825004848287198e-08	1.02741495e-07	0.050300673	7.0433184e-06	-1.2493409e-16
8.850005061884807e-08	3.3532633e-06	0.050300684	5.4368106e-06	-1.2493402e-16
8.875003026519605e-08	2.5495594e-06	0.05030068	2.5944275e-06	-1.2493409e-16
8.900009757438355e-08	-8.5399296e-07	0.05030066	1.8957528e-06	-1.2493408e-16
8.925013812904235e-08	-1.7216169e-06	0.050300665	3.3770907e-06	-1.2493412e-16
8.950014254060998e-08	1.4581606e-06	0.050300673	3.707409e-06	-1.2493405e-16
8.975008746736473e-08	4.0090636e-06	0.05030067	1.1558966e-06	-1.2493414e-16
9.000000633800318e-08	2.1743488e-06	0.05030067	-1.7719377e-06	-1.2493416e-16
9.025001302592524e-08	-1.2049998e-06	0.050300676	-2.0655718e-06	-1.2493414e-16
9.050004471041155e-08	-1.2256596e-06	0.05030069	-6.282871e-07	-1.2493414e-16
9.075015295737071e-08	2.1997598e-06	0.050300684	-9.1980803e-07	-1.2493416e-16
9.10000520537412e-08	3.8337757e-06	0.0503007	-3.7705897e-06	-1.2493417e-16
9.12500619180838e-08	1.1008027e-06	0.05030069	-6.0972843e-06	-1.2493421e-16
9.150002620419356e-08	-2.0059144e-06	0.050300706	-5.490346e-06	-1.249342e-16
9.175016180401505e-08	-1.1529494e-06	0.050300714	-3.7492405e-06	-1.2493422e-16
9.200008815619103e-08	2.2722118e-06	0.05030071	-4.2012603e-06	-1.2493425e-16
9.225014303262976e-08	2.8871505e-06	0.050300717	-6.7244337e-06	-1.2493421e-16
9.250002713920458e-08	-4.7058916e-07	0.05030071	-7.892847e-06	-1.249342e-16
9.275005734222408e-08	-3.0152976e-06	0.050300725	-6.103732e-06	-1.2493416e-16
9.300009314409278e-08	-1.2527946e-06	0.05030072	-3.9301676e-06	-1.2493422e-16
9.325008946121322e-08	1.9805734e-06	0.05030071	-4.308874e-06	-1.2493424e-16
9.350013624444099e-08	1.6114825e-06	0.05030071	-6.162362e-06	-1.249342e-16
9.375010764770854e-08	-2.014562e-06	0.05030072	-6.023212e-06	-1.249342e-16
9.400004712759902e-08	-3.7144077e-06	0.050300702	-3.2140993e-06	-1.249342e-16
9.425007495495968e-08	-1.1182271e-06	0.0503007	-8.629669e-07	-1.2493422e-16
9.450015231732689e-08	1.7612315e-06	0.050300717	-1.2968887e-06	-1.249342e-16
9.475013229083762e-08	5.2197475e-07	0.050300706	-2.5783886e-06	-1.249342e-16
9.500005353566838e-08	-3.0260799e-06	0.050300714	-1.4412944e-06	-1.2493418e-16
9.525000920834929e-08	-3.6759789e-06	0.0503007	1.8208677e-06	-1.2493424e-16
9.55001393187516e-08	-3.949431e-07	0.050300695	3.7632205e-06	-1.2493425e-16
9.575013181941117e-08	1.9508227e-06	0.050300702	2.8676336e-06	-1.2493425e-16
9.600012377900084e-08	-4.1328814e-08	0.050300714	1.7982179e-06	-1.249343e-16
9.62501304960262e-08	-3.2311534e-06	0.050300706	3.3618103e-06	-1.2493432e-16
9.650001165297947e-08	-2.7790695e-06	0.050300695	6.33023e-06	-1.2493429e-16
9.675008433284987e-08	9.077888e-07	0.050300702	7.2327525e-06	-1.2493425e-16
9.700007631444402e-08	2.5185807e-06	0.050300717	5.4822185e-06	-1.2493422e-16
9.725003084728166e-08	-1.2015606e-07	0.050300717	4.267151e-06	-1.2493424e-16
9.750013332807357e-08	-2.7642088e-06	0.050300688	5.7464295e-06	-1.249343e-16
9.775012183424253e-08	-1.2854464e-06	0.050300702	7.857409e-06	-1.2493425e-16
9.800015367960226e-08	2.4261765e-06	0.050300702	7.3573806e-06	-1.2493425e-16
9.825004588227802e-08	3.099219e-06	0.050300702	4.6792898e-06	-1.2493426e-16
9.850006338213498e-08	-4.8970847e-08	0.05030069	3.2705611e-06	-1.2493425e-16
9.875001509673136e-08	-2.0456157e-06	0.050300684	4.489422e-06	-1.2493418e-16
9.900006476601908e-08	2.5617518e-07	0.050300695	5.581162e-06	-1.2493418e-16
9.925003631994927e-08	3.6152842e-06	0.050300684	3.819899e-06	-1.2493416e-16
9.95001460050999e-08	3.1916393e-06	0.050300684	5.8715995e-07	-1.2493417e-16
9.97500779549781e-08	-2.988231e-07	0.05030068	-6.5738504e-07	-1.2493422e-16
1.0000002284050624e-07	-1.576185e-06	0.050300684	5.101074e-07	-1.249342e-16
1.0025010588578372e-07	1.2888205e-06	0.05030069	8.790601e-07	-1.2493422e-16
1.0050009264849068e-07	4.0145123e-06	0.0503007	-1.5832078e-06	-1.2493424e-16
1.0075005343075791e-07	2.4845895e-06	0.050300684	-4.6587534e-06	-1.2493422e-16
1.0100002041057749e-07	-1.0980922e-06	0.05030069	-5.1588363e-06	-1.249342e-16
1.012500780076001e-07	-1.5626615e-06	0.05030071	-3.6224994e-06	-1.2493417e-16
1.015000252933447e-07	1.6443463e-06	0.050300695	-3.496842e-06	-1.2493418e-16
1.0175010467072807e-07	3.534031e-06	0.05030071	-5.96843e-06	-1.249342e-16
1.0200014817122297e-07	1.0341505e-06	0.050300706	-8.1576e-06	-1.2493421e-16
1.0225014275111944e-07	-2.3263544e-06	0.050300725	-7.4077734e-06	-1.249342e-16
1.0250013189890559e-07	-1.8836753e-06	0.050300725	-5.218224e-06	-1.2493421e-16
1.0275003375172701e-07	1.4822812e-06	0.050300706	-4.988042e-06	-1.2493421e-16
1.0300015145360676e-07	2.4554809e-06	0.050300725	-6.9711423e-06	-1.2493416e-16
1.0325014082721307e-07	-7.070072e-07	0.050300725	-7.881251e-06	-1.2493414e-16
1.035000360346452e-07	-3.5030191e-06	0.05030072	-5.7998027e-06	-1.2493408e-16
1.0375006008835446e-07	-2.0751922e-06	0.050300714	-3.0504032e-06	-1.2493412e-16
1.040000525613516e-07	1.27919e-06	0.050300714	-2.7412177e-06	-1.2493413e-16
1.0425014159488988e-07	1.3568811e-06	0.050300695	-4.1844087e-06	-1.249341e-16
1.0450011637643575e-07	-2.123888e-06	0.050300717	-3.9173256e-06	-1.2493412e-16
1.0475013504649369e-07	-4.066924e-06	0.050300702	-9.269064e-07	-1.2493412e-16
1.050001358995163e-07	-1.6934263e-06	0.050300688	1.8449263e-06	-1.2493409e-16
1.0525002765251467e-07	1.4478942e-06	0.050300706	1.8150156e-06	-1.2493404e-16
1.0550003221740098e-07	6.984043e-07	0.050300695	5.8911064e-07	-1.2493402e-16
1.0575010723860535e-07	-2.7964782e-06	0.050300695	1.5252286e-06	-1.2493401e-16
1.0600011073089137e-07	-3.6806418e-06	0.05030068	4.6795067e-06	-1.2493402e-16
1.0625015469043854e-07	-5.451499e-07	0.050300695	6.717552e-06	-1.2493405e-16
1.0650009208738398e-07	2.1560456e-06	0.050300706	5.8161127e-06	-1.2493404e-16
1.0675002279965653e-07	5.9690007e-07	0.05030071	4.374439e-06	-1.2493406e-16
1.0700004588327878e-07	-2.6512478e-06	0.050300695	5.3886934e-06	-1.2493406e-16
1.0725004193173223e-07	-2.4779042e-06	0.0503007	7.980737e-06	-1.2493404e-16
1.0750010678066387e-07	1.1115054e-06	0.050300702	8.692741e-06	-1.2493398e-16
1.0775010263703483e-07	3.1062818e-06	0.050300695	6.6122143e-06	-1.2493398e-16
1.0800014637520802e-07	7.7462414e-07	0.05030069	4.7459384e-06	-1.2493398e-16
1.0825008287286334e-07	-2.0660275e-06	0.050300673	5.5131045e-06	-1.24934e-16
1.0850015766341181e-07	-9.550214e-07	0.050300676	7.1855025e-06	-1.2493396e-16
1.087500729439451e-07	2.7246342e-06	0.050300676	6.4461883e-06	-1.2493397e-16
1.0900013831443418e-07	3.757891e-06	0.050300684	3.3662536e-06	-1.2493397e-16
1.0925013075656502e-07	7.4199124e-07	0.05030067	1.3076175e-06	-1.2493396e-16
1.0950015467825008e-07	-1.5805394e-06	0.05030067	1.9650026e-06	-1.2493393e-16
1.0975006516268124e-07	2.8676746e-07	0.050300676	2.85723e-06	-1.2493389e-16
1.1000011627533299e-07	3.7102088e-06	0.05030067	1.0675734e-06	-1.2493389e-16
1.1025002433091383e-07	3.5911612e-06	0.05030067	-2.3719397e-06	-1.249339e-16
1.1050004654774595e-07	8.404012e-08	0.05030066	-3.9900433e-06	-1.2493389e-16
1.1075007559699285e-07	-1.6018702e-06	0.050300673	-2.9835917e-06	-1.249339e-16
1.1100014996255757e-07	8.6705114e-07	0.050300665	-2.401742e-06	-1.2493392e-16
1.1125006909622922e-07	3.7428863e-06	0.050300665	-4.537051e-06	-1.2493393e-16
1.1150009023508756e-07	2.489563e-06	0.05030066	-7.5051457e-06	-1.2493385e-16
1.1175011036676865e-07	-1.2089697e-06	0.050300673	-7.990219e-06	-1.2493388e-16
1.1200015821885664e-07	-2.1136932e-06	0.050300684	-6.177913e-06	-1.2493383e-16
1.1225000072536015e-07	8.2594426e-07	0.050300673	-5.434264e-06	-1.2493384e-16
1.1250014649107443e-07	2.973486e-06	0.050300688	-7.2958796e-06	-1.2493385e-16
1.1275002847595729e-07	7.719335e-07	0.05030068	-9.148338e-06	-1.2493381e-16
1.1300014238190511e-07	-2.7552342e-06	0.050300695	-8.1287735e-06	-1.2493384e-16
1.1325013704582385e-07	-2.7164733e-06	0.050300688	-5.3982844e-06	-1.2493385e-16
1.1350015752648925e-07	5.719108e-07	0.050300673	-4.3844093e-06	-1.2493387e-16
1.1375009494387344e-07	1.9306237e-06	0.050300676	-5.740144e-06	-1.2493381e-16
1.1400009769634415e-07	-9.2160275e-07	0.050300673	-6.3491952e-06	-1.249338e-16
1.1425004452186241e-07	-3.9208876e-06	0.050300665	-4.020821e-06	-1.2493375e-16
1.1450007120500511e-07	-2.8078894e-06	0.05030065	-7.655404e-07	-1.2493379e-16
1.1475003314601135e-07	6.4393487e-07	0.050300673	1.5854836e-07	-1.2493377e-16
1.1500014561065418e-07	1.2218213e-06	0.05030067	-9.486892e-07	-1.2493377e-16
1.152500869437011e-07	-2.0128716e-06	0.050300676	-6.9845805e-07	-1.2493376e-16
1.1550009121713092e-07	-4.1753606e-06	0.05030067	2.2702868e-06	-1.2493373e-16
1.1575008384394495e-07	-2.0430377e-06	0.050300688	5.254962e-06	-1.2493375e-16
1.1600005999228673e-07	1.3601664e-06	0.05030069	5.443638e-06	-1.2493377e-16
1.1625009033273714e-07	1.1292026e-06	0.050300706	4.072948e-06	-1.2493368e-16
1.1650013281622617e-07	-2.2369552e-06	0.0503007	4.5563957e-06	-1.2493367e-16
1.1675002929269355e-07	-3.4102154e-06	0.050300684	7.341992e-06	-1.2493372e-16
1.1700015374117782e-07	-4.602265e-07	0.050300717	9.246631e-06	-1.2493372e-16
1.1725000299604782e-07	2.5880606e-06	0.050300702	8.145463e-06	-1.2493372e-16
1.17500012090151e-07	1.4682937e-06	0.050300702	6.1339683e-06	-1.2493371e-16
1.1775001833234798e-07	-1.8028271e-06	0.05030069	6.3770467e-06	-1.2493367e-16
1.1800011877428e-07	-2.0191092e-06	0.050300706	8.409998e-06	-1.2493372e-16
1.1825014552241629e-07	1.4183747e-06	0.050300714	8.812817e-06	-1.2493372e-16
1.1850007913148449e-07	3.7772581e-06	0.050300702	6.331964e-06	-1.2493365e-16
1.1875006003057836e-07	1.7503454e-06	0.050300688	3.743822e-06	-1.2493367e-16
1.1900001152732464e-07	-1.296935e-06	0.05030069	3.7401373e-06	-1.249337e-16
1.1925005681885576e-07	-6.6335696e-07	0.05030071	4.963116e-06	-1.2493367e-16
1.1950015024957687e-07	2.9228802e-06	0.050300676	4.0452046e-06	-1.2493364e-16
1.1975002731514146e-07	4.2705383e-06	0.05030068	6.6984785e-07	-1.2493365e-16
1.2000001679230617e-07	1.4243586e-06	0.050300665	-1.9216538e-06	-1.249337e-16
1.2025007680382462e-07	-1.2758687e-06	0.050300673	-1.7075105e-06	-1.249337e-16
1.2050008629502853e-07	9.887365e-08	0.050300676	-8.5982407e-07	-1.2493363e-16
1.207500262894857e-07	3.5157952e-06	0.05030066	-2.4544652e-06	-1.2493359e-16
1.2100012794824258e-07	3.706757e-06	0.05030067	-5.8618457e-06	-1.2493363e-16
1.2125002850678717e-07	2.431552e-07	0.050300673	-7.616065e-06	-1.2493364e-16
1.215001217750633e-07	-1.9065805e-06	0.05030069	-6.5705995e-06	-1.249336e-16
1.2175001208339358e-07	1.4659695e-07	0.050300684	-5.530444e-06	-1.2493359e-16
1.2200000475974175e-07	3.1312754e-06	0.050300688	-7.0593574e-06	-1.2493356e-16
1.22250092752979e-07	2.2336185e-06	0.050300695	-9.653298e-06	-1.2493368e-16
1.2250003477192443e-07	-1.5207678e-06	0.050300714	-9.920434e-06	-1.2493363e-16
1.2275002902168959e-07	-2.8840968e-06	0.050300695	-7.660281e-06	-1.2493357e-16
1.2300010688008324e-07	-2.0655857e-07	0.050300688	-6.1211804e-06	-1.2493357e-16
1.2325003605005093e-07	2.2171205e-06	0.0503007	-7.1887534e-06	-1.2493364e-16
1.2350001248771472e-07	4.0113778e-07	0.05030068	-8.5693055e-06	-1.2493357e-16
1.2375008954620765e-07	-3.229588e-06	0.050300684	-7.223162e-06	-1.2493356e-16
1.2400014196860616e-07	-3.546069e-06	0.050300665	-3.9321726e-06	-1.2493356e-16
1.2425012585723937e-07	-3.6006244e-07	0.05030067	-2.1318956e-06	-1.2493361e-16
1.2450011639485874e-07	1.4577042e-06	0.05030067	-2.8644909e-06	-1.2493364e-16
1.247500188005375e-07	-1.022835e-06	0.050300673	-3.241734e-06	-1.2493357e-16
1.250000393129189e-07	-4.161005e-06	0.050300673	-8.015741e-07	-1.2493351e-16
1.252501064589544e-07	-3.3340445e-06	0.050300673	2.788847e-06	-1.2493353e-16
1.2550001465619007e-07	2.0858387e-07	0.050300688	4.159212e-06	-1.2493356e-16
1.2575012865647032e-07	1.3235873e-06	0.0503007	3.207055e-06	-1.2493353e-16
1.2600005076574848e-07	-1.603152e-06	0.050300706	3.2121484e-06	-1.2493355e-16
1.2625000292817681e-07	-3.9637735e-06	0.05030069	5.890239e-06	-1.249335e-16
1.2650005032316107e-07	-2.080921e-06	0.05030072	8.815636e-06	-1.2493359e-16
1.267500334050476e-07	1.5459711e-06	0.050300717	8.968548e-06	-1.2493357e-16
1.270000846896185e-07	1.837204e-06	0.050300717	7.219423e-06	-1.2493353e-16
1.2725013011970368e-07	-1.3650289e-06	0.050300717	6.991191e-06	-1.2493351e-16
1.2750015568318472e-07	-2.8344782e-06	0.05030072	9.13685e-06	-1.2493357e-16
1.2775014220122888e-07	-1.1535573e-07	0.050300732	1.0667172e-05	-1.2493352e-16
1.280000904672977e-07	3.1962084e-06	0.05030072	9.191253e-06	-1.2493353e-16
1.28250083249552e-07	2.4930735e-06	0.05030072	6.474473e-06	-1.2493352e-16
1.2850014615302036e-07	-8.131312e-07	0.05030072	5.8084183e-06	-1.2493355e-16
1.2875006574795062e-07	-1.4404233e-06	0.050300732	7.1444297e-06	-1.249336e-16
1.290001181377474e-07	1.7798777e-06	0.050300725	7.180951e-06	-1.2493356e-16
1.2925000990701363e-07	4.4066333e-06	0.050300717	4.303672e-06	-1.2493348e-16
1.2950014665120194e-07	2.63868e-06	0.050300702	1.0431896e-06	-1.249335e-16
1.297500619685977e-07	-6.381937e-07	0.050300702	3.3551996e-07	-1.2493352e-16
1.3000007620247492e-07	-4.80217e-07	0.0503007	1.1918761e-06	-1.2493351e-16
1.302500783885519e-07	2.910573e-06	0.050300676	2.4215743e-07	-1.2493353e-16
1.3050008707662703e-07	4.528296e-06	0.05030068	-3.2192468e-06	-1.2493348e-16
1.3075005840885598e-07	1.813583e-06	0.050300676	-6.114624e-06	-1.2493356e-16
1.3100004521221177e-07	-1.2488192e-06	0.0503007	-6.1209635e-06	-1.2493359e-16
1.312501428975609e-07	-3.3863355e-07	0.050300684	-5.0881235e-06	-1.2493353e-16
1.3150011336156305e-07	2.9669068e-06	0.050300688	-6.2202325e-06	-1.249335e-16
1.3175012546258436e-07	3.4707566e-06	0.050300714	-9.273995e-06	-1.2493353e-16
1.320000354931972e-07	5.5913432e-08	0.05030072	-1.087969e-05	-1.2493355e-16
1.3225015830976326e-07	-2.4935198e-06	0.050300714	-9.531758e-06	-1.2493353e-16
1.32500130382568e-07	-8.4362097e-07	0.050300706	-7.7961795e-06	-1.2493353e-16
1.327500486782762e-07	2.2160648e-06	0.05030071	-8.47345e-06	-1.2493355e-16
1.3300007647944812e-07	1.6943297e-06	0.050300695	-1.0439591e-05	-1.2493359e-16
1.3325000104480998e-07	-2.0399245e-06	0.050300695	-1.0290471e-05	-1.2493357e-16
1.3350015174080391e-07	-3.7614357e-06	0.05030067	-7.451556e-06	-1.249335e-16
1.3375013660153107e-07	-1.3412963e-06	0.050300658	-5.0276517e-06	-1.249335e-16
1.340000763508616e-07	1.3734701e-06	0.050300676	-5.2139976e-06	-1.2493355e-16
1.3425007533490696e-07	-6.1577357e-09	0.05030067	-6.058216e-06	-1.2493353e-16
1.3450002174930545e-07	-3.6278605e-06	0.05030066	-4.41134e-06	-1.2493355e-16
1.3475013857514875e-07	-4.2395104e-06	0.05030066	-6.6540457e-07	-1.2493347e-16
1.350000828244079e-07	-1.1394906e-06	0.050300676	1.7996268e-06	-1.2493355e-16
1.3525009509724798e-07	1.1247962e-06	0.050300673	1.5758384e-06	-1.2493356e-16
1.355000033178551e-07	-9.1273887e-07	0.050300673	1.2765147e-06	-1.2493353e-16
1.3575005977184706e-07	-4.0774744e-06	0.050300673	3.5918843e-06	-1.2493348e-16
1.3600014094108463e-07	-3.5212026e-06	0.050300673	7.2187727e-06	-1.249335e-16
1.3625003107078345e-07	8.5140556e-08	0.050300684	8.769903e-06	-1.2493356e-16
1.36500051053833e-07	1.7138597e-06	0.050300673	7.726062e-06	-1.2493356e-16
1.3675007609092471e-07	-8.53758e-07	0.05030068	7.212054e-06	-1.2493359e-16
1.3700007406684885e-07	-3.3429371e-06	0.050300673	9.262887e-06	-1.2493353e-16
1.3725000368284344e-07	-1.7497537e-06	0.050300695	1.1783513e-05	-1.2493356e-16
1.3750006596597215e-07	2.0282453e-06	0.05030069	1.1631684e-05	-1.2493361e-16
1.3775008867365616e-07	2.785525e-06	0.050300688	9.285645e-06	-1.2493356e-16
1.3800009550563303e-07	-1.8879602e-07	0.050300688	8.109916e-06	-1.2493352e-16
1.382501238784179e-07	-1.9711124e-06	0.050300695	9.3540275e-06	-1.2493357e-16
1.3850004704323784e-07	4.165683e-07	0.050300695	1.030651e-05	-1.2493357e-16
1.387500860035865e-07	3.9047572e-06	0.050300673	8.340424e-06	-1.2493355e-16
1.3900000306682386e-07	3.554482e-06	0.050300673	4.857887e-06	-1.2493348e-16
1.3925006095710396e-07	2.4380458e-07	0.05030067	3.2491034e-06	-1.2493357e-16
1.3950003990926717e-07	-8.398722e-07	0.05030067	3.8526273e-06	-1.249336e-16
1.3975011860729252e-07	2.0398518e-06	0.050300647	3.546368e-06	-1.2493355e-16
1.4000013380691401e-07	4.8374063e-06	0.05030064	4.0747904e-07	-1.249335e-16
1.402500448677119e-07	3.3187393e-06	0.050300643	-3.3371557e-06	-1.2493343e-16
1.405001436690539e-07	-1.6635992e-07	0.050300647	-4.575686e-06	-1.2493351e-16
1.4075013819879973e-07	-5.4894133e-07	0.050300654	-3.904321e-06	-1.2493355e-16
1.4100006622211507e-07	2.565638e-06	0.05030067	-4.642064e-06	-1.2493356e-16
1.4125006403336986e-07	4.3906252e-06	0.05030068	-7.872148e-06	-1.2493353e-16
1.4150012215015735e-07	1.8392795e-06	0.050300695	-1.0741407e-05	-1.249336e-16
1.417500867927974e-07	-1.5373464e-06	0.05030071	-1.0676275e-05	-1.2493357e-16
1.4200006943123672e-07	-1.1629812e-06	0.050300695	-9.157874e-06	-1.2493352e-16
1.4225008236969221e-07	2.0295117e-06	0.05030071	-9.487867e-06	-1.2493352e-16
1.4250008437769376e-07	2.8376721e-06	0.05030071	-1.1851029e-05	-1.2493356e-16
1.4275013013106577e-07	-4.5898287e-07	0.050300706	-1.2990995e-05	-1.2493355e-16
1.4300005492919518e-07	-3.3477043e-06	0.05030069	-1.10877645e-05	-1.2493359e-16
1.432500805770101e-07	-2.0978575e-06	0.050300684	-8.424467e-06	-1.2493355e-16
1.4350006327291542e-07	1.0710015e-06	0.050300688	-8.036603e-06	-1.2493356e-16
1.4375010852301272e-07	9.608425e-07	0.050300676	-9.193529e-06	-1.2493357e-16
1.4400011856055896e-07	-2.6318287e-06	0.05030067	-8.512194e-06	-1.2493357e-16
1.4425015777549834e-07	-4.66846e-06	0.050300658	-5.05041e-06	-1.249335e-16
1.445000698173959e-07	-2.4555163e-06	0.050300658	-1.7278844e-06	-1.2493351e-16
1.4475005323759658e-07	6.007958e-07	0.050300647	-1.0635094e-06	-1.2493352e-16
1.4500008809070629e-07	-3.0192524e-07	0.050300647	-1.4641068e-06	-1.2493356e-16
1.452501158596259e-07	-3.7998257e-06	0.050300643	3.4722416e-07	-1.2493356e-16
1.4550004398749186e-07	-4.71519e-06	0.05030064	4.3629516e-06	-1.249335e-16
1.45750111053464e-07	-1.6201575e-06	0.05030066	7.270358e-06	-1.2493356e-16
1.4600010040601146e-07	1.1251577e-06	0.050300647	7.2833623e-06	-1.2493356e-16
1.462500442745056e-07	-4.4810596e-07	0.050300647	6.76296e-06	-1.2493355e-16
1.4650012906476577e-07	-3.5795438e-06	0.05030065	8.634654e-06	-1.2493351e-16
1.4675003371782522e-07	-3.329156e-06	0.050300654	1.1968829e-05	-1.2493351e-16
1.4700000465944969e-07	3.8571676e-07	0.050300673	1.3335726e-05	-1.2493357e-16
1.4725006530569548e-07	2.509543e-06	0.05030067	1.1844419e-05	-1.2493357e-16
1.475000422272027e-07	3.117179e-07	0.05030066	1.0460073e-05	-1.2493359e-16
1.477500216074144e-07	-2.329932e-06	0.05030068	1.1542818e-05	-1.2493352e-16
1.480001520232447e-07	-1.0613524e-06	0.050300676	1.33479725e-05	-1.2493359e-16
1.4825005890298052e-07	2.8178713e-06	0.050300665	1.260985e-05	-1.2493357e-16
1.4850010353106267e-07	4.002435e-06	0.05030067	9.400845e-06	-1.2493359e-16
1.487500206447332e-07	1.1784681e-06	0.050300647	7.084608e-06	-1.2493353e-16
1.4900004253419694e-07	-9.804702e-07	0.050300647	7.289323e-06	-1.2493356e-16
1.4925008898561423e-07	1.0509933e-06	0.050300628	7.5635044e-06	-1.2493357e-16
1.4950010577377894e-07	4.6078117e-06	0.05030061	5.0574e-06	-1.2493361e-16
1.497500625764269e-07	4.5672896e-06	0.050300606	8.3403154e-07	-1.2493352e-16
1.500001504470895e-07	1.1963956e-06	0.050300602	-1.6532161e-06	-1.2493356e-16
1.502501201751426e-07	-4.3214806e-07	0.050300617	-1.6497482e-06	-1.2493357e-16
1.505001226409828e-07	2.0756208e-06	0.05030062	-2.1139058e-06	-1.2493357e-16
1.507500526376057e-07	4.9782943e-06	0.050300628	-5.2908877e-06	-1.2493356e-16
1.5100001046193746e-07	3.668996e-06	0.050300658	-9.257794e-06	-1.2493355e-16
1.5125003553336175e-07	-6.7235774e-08	0.05030068	-1.0731654e-05	-1.249336e-16
1.5150013441651192e-07	-1.0398344e-06	0.050300676	-9.8945875e-06	-1.2493359e-16
1.517500486714654e-07	1.7736814e-06	0.050300702	-1.0052486e-05	-1.249336e-16
