,t,mx,my,mz,E_total
283,2.8300168976421583e-08,0.09760133,-4.6533415e-07,-1.1300082e-06,-1.8453024000000002e-16
284,2.8400087268051144e-08,0.09760137,1.8609339e-07,-1.251602e-06,-1.8453008000000002e-16
285,2.850007786548101e-08,0.09760135,7.597153e-07,-9.1977563e-07,-1.8453014e-16
286,2.8600075321428442e-08,0.097601265,1.0596274e-06,-2.0939878e-07,-1.8453e-16
287,2.8700056452854165e-08,0.09760117,9.718397e-07,5.5098485e-07,-1.8452998000000002e-16
288,2.8800038431067563e-08,0.097601205,5.4336607e-07,1.1418919e-06,-1.8453011000000002e-16
289,2.8900154281089148e-08,0.09760118,-4.974014e-08,1.3027602e-06,-1.8453024000000002e-16
290,2.900008488046755e-08,0.09760118,-6.266304e-07,1.0275752e-06,-1.845301e-16
291,2.9100110615345853e-08,0.097601384,-9.588234e-07,3.7842557e-07,-1.8453012000000002e-16
292,2.9200077776009746e-08,0.09760149,-9.745393e-07,-3.990842e-07,-1.8453027000000001e-16
293,2.9300115294085586e-08,0.09760142,-5.8548557e-07,-1.0293438e-06,-1.8453032e-16
294,2.940005124799792e-08,0.09760128,1.7870281e-08,-1.2748985e-06,-1.845301e-16
295,2.9500027271968295e-08,0.09760122,6.552613e-07,-1.0110464e-06,-1.845302e-16
296,2.9600046536490213e-08,0.09760131,1.0037193e-06,-3.8322696e-07,-1.8453007000000002e-16
297,2.9700040615656472e-08,0.0976013,9.851153e-07,4.0199185e-07,-1.8453019000000003e-16
298,2.9800004494730752e-08,0.09760109,6.3369646e-07,1.0106731e-06,-1.8453008000000002e-16
299,2.990001365151113e-08,0.09760109,9.081295e-08,1.299463e-06,-1.8453011000000002e-16
300,3.000003795924265e-08,0.09760131,-4.8580716e-07,1.1165899e-06,-1.845301e-16
301,3.0100124320477104e-08,0.097601414,-9.385287e-07,5.562233e-07,-1.8453007000000002e-16
302,3.0200021821823244e-08,0.09760135,-1.0098389e-06,-2.2932252e-07,-1.8453015e-16
303,3.0300140581491194e-08,0.09760138,-7.084757e-07,-9.1328286e-07,-1.8453018e-16
304,3.040003297394223e-08,0.097601414,-1.069715e-07,-1.2537414e-06,-1.8453019000000003e-16
305,3.050007685949656e-08,0.0976014,5.020669e-07,-1.1109099e-06,-1.8453007000000002e-16
306,3.0600090770671125e-08,0.09760134,9.4290624e-07,-5.5013606e-07,-1.8453023000000002e-16
307,3.07001258209702e-08,0.09760129,1.0379027e-06,2.0396452e-07,-1.8453014e-16
308,3.0800079361650133e-08,0.0976012,7.750937e-07,9.064254e-07,-1.8453027000000001e-16
309,3.09000442118448e-08,0.09760107,2.3419238e-07,1.2718393e-06,-1.8453027000000001e-16
310,3.1000098435983e-08,0.09760107,-3.7197563e-07,1.2161366e-06,-1.8453031e-16
311,3.1100165871543854e-08,0.097601205,-8.490289e-07,7.0031393e-07,-1.8453031e-16
312,3.120001289588756e-08,0.097601414,-1.0231275e-06,-4.8613558e-08,-1.8453027000000001e-16
313,3.1300089536223526e-08,0.09760139,-7.944055e-07,-7.9954617e-07,-1.8453048000000002e-16
314,3.140012982679129e-08,0.0976013,-2.4983956e-07,-1.2246066e-06,-1.8453057e-16
315,3.1500102659840814e-08,0.097601414,4.187857e-07,-1.1830823e-06,-1.8453038000000002e-16
316,3.1600041208678764e-08,0.097601525,8.8667764e-07,-6.940969e-07,-1.8453026000000002e-16
317,3.170001289536707e-08,0.09760139,1.0504881e-06,4.6323137e-08,-1.845301e-16
318,3.180014413413893e-08,0.09760121,8.3019324e-07,7.599575e-07,-1.8453008000000002e-16
319,3.1900027245207455e-08,0.097601205,3.8805493e-07,1.2231459e-06,-1.8453031e-16
320,3.2000157573952274e-08,0.09760119,-2.2565354e-07,1.2529005e-06,-1.8453023000000002e-16
321,3.2100061223984495e-08,0.0976012,-7.6961396e-07,8.539371e-07,-1.8453026000000002e-16
322,3.22000568231928e-08,0.09760126,-1.0302518e-06,1.1104456e-07,-1.8453028e-16
323,3.2300041141847864e-08,0.09760129,-8.6791886e-07,-6.446733e-07,-1.8453016e-16
324,3.2400006858218455e-08,0.09760128,-3.616824e-07,-1.1672977e-06,-1.8453031e-16
325,3.250011889935823e-08,0.09760133,2.4321193e-07,-1.2193489e-06,-1.8453026000000002e-16
326,3.2600020285820145e-08,0.09760141,7.7867617e-07,-8.3974606e-07,-1.8453014e-16
327,3.2700081173793265e-08,0.0976015,1.017728e-06,-1.4188741e-07,-1.845302e-16
328,3.28000485769651e-08,0.09760135,9.422575e-07,6.06175e-07,-1.8453044e-16
329,3.2900111366282566e-08,0.09760112,4.9663794e-07,1.1592714e-06,-1.845303e-16
330,3.3000010074982084e-08,0.0976011,-1.00761696e-07,1.3111646e-06,-1.8453003e-16
331,3.3100094966050065e-08,0.097601265,-6.8958565e-07,9.795278e-07,-1.8453027000000001e-16
332,3.3200031810829574e-08,0.09760126,-1.0128607e-06,3.0409714e-07,-1.8453032e-16
333,3.330016883630074e-08,0.0976012,-9.695677e-07,-5.068228e-07,-1.8453019000000003e-16
334,3.3400043789718964e-08,0.097601324,-5.226085e-07,-1.0885144e-06,-1.845301e-16
335,3.3500157852402695e-08,0.09760144,1.1801201e-07,-1.2725261e-06,-1.8453008000000002e-16
336,3.360002605524721e-08,0.09760147,6.8469683e-07,-9.582907e-07,-1.8453003e-16
337,3.3700174298274275e-08,0.09760144,1.0132624e-06,-3.1416369e-07,-1.8452999000000001e-16
338,3.3800144876237384e-08,0.0976014,9.661926e-07,4.633137e-07,-1.8453014e-16
339,3.390002745054911e-08,0.09760126,6.341937e-07,1.0711133e-06,-1.8453014e-16
340,3.4000125845901546e-08,0.097601146,3.5329194e-08,1.3167096e-06,-1.8453022000000002e-16
341,3.4100160216311144e-08,0.09760111,-5.655283e-07,1.0945125e-06,-1.8453003e-16
342,3.420012231520262e-08,0.09760119,-9.963326e-07,4.5853986e-07,-1.8453005e-16
343,3.4300044410885753e-08,0.09760118,-9.858063e-07,-3.3390307e-07,-1.8453003e-16
344,3.440011564737777e-08,0.09760114,-6.0884486e-07,-1.0005641e-06,-1.8453007000000002e-16
345,3.4500088225945376e-08,0.09760123,-1.3058836e-08,-1.2527959e-06,-1.8453012000000002e-16
346,3.460009341046202e-08,0.09760149,5.694458e-07,-1.06802e-06,-1.8453035000000002e-16
347,3.470014393971326e-08,0.09760157,9.560234e-07,-4.7483545e-07,-1.8453038000000002e-16
348,3.4800132163579515e-08,0.09760148,1.0382582e-06,2.6463044e-07,-1.8453024000000002e-16
349,3.49001165555826e-08,0.09760137,7.431712e-07,9.573799e-07,-1.8453023000000002e-16
350,3.50000822755128e-08,0.09760133,2.0592262e-07,1.3024335e-06,-1.845304e-16
351,3.5100144891727014e-08,0.097601265,-4.4314697e-07,1.1928659e-06,-1.8453024000000002e-16
352,3.5200111053511945e-08,0.09760112,-9.0822374e-07,6.2995844e-07,-1.8453023000000002e-16
353,3.530016729871529e-08,0.0976011,-1.0370105e-06,-1.6127692e-07,-1.8453007000000002e-16
354,3.5400085329094134e-08,0.097601146,-7.300141e-07,-8.71392e-07,-1.8453016e-16
355,3.5500004309797306e-08,0.09760122,-1.6237419e-07,-1.2544509e-06,-1.8453006000000003e-16
356,3.5600113828792246e-08,0.097601265,4.5274894e-07,-1.151186e-06,-1.8452995000000002e-16
357,3.570012471135812e-08,0.09760143,8.877662e-07,-6.5547243e-07,-1.8453011000000002e-16
358,3.5800122055549766e-08,0.09760144,1.0571665e-06,1.071294e-07,-1.8453011000000002e-16
359,3.5900121384347724e-08,0.09760138,8.483356e-07,8.2626894e-07,-1.8452995000000002e-16
360,3.6000149402339554e-08,0.097601265,3.2063775e-07,1.2812924e-06,-1.8453008000000002e-16
361,3.610001930687189e-08,0.09760128,-3.2167628e-07,1.2561402e-06,-1.8452999000000001e-16
362,3.6200098750460264e-08,0.09760133,-8.6818284e-07,7.8507423e-07,-1.8452994000000002e-16
363,3.630008727561497e-08,0.09760125,-1.0407848e-06,1.1384995e-08,-1.8453003e-16
364,3.6400058643351335e-08,0.09760108,-8.403769e-07,-7.476031e-07,-1.845301e-16
365,3.6500140203149974e-08,0.09760114,-2.938256e-07,-1.1975106e-06,-1.8452985000000002e-16
366,3.660004860115816e-08,0.097601354,2.9571302e-07,-1.2118066e-06,-1.8452982000000002e-16
367,3.6700142598504835e-08,0.097601354,8.0234776e-07,-7.8225867e-07,-1.8453005e-16
368,3.680012478779588e-08,0.09760134,1.0251168e-06,-9.2779416e-08,-1.8453003e-16
369,3.6900106081124376e-08,0.097601414,9.199948e-07,6.745127e-07,-1.8452995000000002e-16
370,3.7000101171178916e-08,0.09760149,4.6769125e-07,1.1985626e-06,-1.8452975e-16
371,3.710007523997606e-08,0.09760137,-1.805445e-07,1.3115913e-06,-1.845297e-16
372,3.7200041515816594e-08,0.097601265,-7.522395e-07,9.158137e-07,-1.8452971000000002e-16
373,3.730010792662909e-08,0.09760115,-1.0437549e-06,2.0427566e-07,-1.8452965000000003e-16
374,3.7400105203527665e-08,0.09760111,-8.935713e-07,-5.784019e-07,-1.8452961e-16
375,3.7500005408493904e-08,0.097601086,-4.4968317e-07,-1.1211921e-06,-1.845297e-16
376,3.760006159227174e-08,0.09760115,1.6758186e-07,-1.2522062e-06,-1.845296e-16
377,3.7700078430111656e-08,0.09760128,6.9661354e-07,-9.3868596e-07,-1.8452957000000002e-16
378,3.7800131851677725e-08,0.097601436,1.0404617e-06,-2.6904237e-07,-1.8452958000000001e-16
379,3.790008557985922e-08,0.09760139,1.0074489e-06,5.020859e-07,-1.8452965000000003e-16
380,3.80000914053002e-08,0.09760139,6.150049e-07,1.1327584e-06,-1.8452954000000002e-16
381,3.8100143115089046e-08,0.0976015,-2.7359293e-08,1.3249373e-06,-1.845296e-16
382,3.8200102724942734e-08,0.09760143,-6.3789236e-07,1.0565019e-06,-1.8452957000000002e-16
383,3.8300174637899965e-08,0.09760122,-9.940712e-07,3.6586394e-07,-1.8452954000000002e-16
384,3.8400107416318326e-08,0.09760118,-9.678636e-07,-4.1817168e-07,-1.845295e-16
385,3.8500136452934905e-08,0.097601205,-5.42677e-07,-1.0514502e-06,-1.8452994000000002e-16
386,3.8600134186854275e-08,0.09760117,3.1747835e-08,-1.2618007e-06,-1.8452978000000003e-16
387,3.8700002494749724e-08,0.09760115,6.2105164e-07,-1.036648e-06,-1.8452974e-16
388,3.8800065540170414e-08,0.097601175,9.640164e-07,-4.3450473e-07,-1.8452981000000002e-16
389,3.8900022489854775e-08,0.097601324,1.0508599e-06,3.3948803e-07,-1.8452998000000002e-16
390,3.9000124590999966e-08,0.09760143,7.1463495e-07,1.0103951e-06,-1.8452982000000002e-16
391,3.9100110451239724e-08,0.09760145,1.1656434e-07,1.3296057e-06,-1.845295e-16
392,3.920011572306025e-08,0.09760142,-5.433544e-07,1.128492e-06,-1.845296e-16
393,3.930011265005318e-08,0.097601414,-9.5184066e-07,5.3847253e-07,-1.8452954000000002e-16
394,3.940009084904765e-08,0.09760128,-9.863589e-07,-2.5839546e-07,-1.8452952000000003e-16
395,3.9500135839328815e-08,0.09760112,-6.788633e-07,-9.072333e-07,-1.8452942000000002e-16
396,3.9600023969021714e-08,0.09760118,-1.2980625e-07,-1.2547614e-06,-1.845294e-16
397,3.970011460356375e-08,0.09760121,4.471321e-07,-1.1252037e-06,-1.8452941000000002e-16
398,3.980010110514727e-08,0.09760115,9.2027994e-07,-6.127846e-07,-1.8452945000000001e-16
399,3.990004468801317e-08,0.09760119,1.0566101e-06,1.6084999e-07,-1.8452949e-16
400,4.000005884782355e-08,0.097601466,8.1935275e-07,8.910431e-07,-1.8452952000000003e-16
401,4.0100152655402944e-08,0.097601496,2.3539305e-07,1.2952025e-06,-1.8452925000000002e-16
402,4.02000775118906e-08,0.0976014,-3.995173e-07,1.2272125e-06,-1.8452941000000002e-16
403,4.030011026955873e-08,0.09760129,-8.992796e-07,6.8983104e-07,-1.8452969000000002e-16
404,4.040000456035242e-08,0.0976013,-1.021406e-06,-6.186162e-08,-1.8452954000000002e-16
405,4.050016414633917e-08,0.09760131,-7.912726e-07,-8.096089e-07,-1.845295e-16
406,4.0600073275499365e-08,0.097601205,-2.5530758e-07,-1.2144213e-06,-1.8452966000000002e-16
407,4.0700081025625774e-08,0.09760113,3.4807155e-07,-1.2153902e-06,-1.845297e-16
408,4.0800076497930613e-08,0.09760113,8.419082e-07,-7.41097e-07,-1.8452962e-16
409,4.090000124025239e-08,0.09760119,1.0826043e-06,-2.1667644e-08,-1.8452952000000003e-16
410,4.100000212092052e-08,0.09760125,9.044196e-07,7.568287e-07,-1.8452942000000002e-16
411,4.110012528867798e-08,0.09760141,4.1156753e-07,1.2456939e-06,-1.8452916000000002e-16
412,4.12000453926377e-08,0.09760149,-2.859372e-07,1.2762857e-06,-1.8452926000000002e-16
413,4.1300018588855444e-08,0.09760143,-7.7997515e-07,8.2672216e-07,-1.8452933e-16
414,4.140000962702697e-08,0.09760134,-1.0070625e-06,8.977611e-08,-1.845293e-16
415,4.150001748146933e-08,0.09760137,-8.1809765e-07,-6.409502e-07,-1.8452922e-16
416,4.16000811437964e-08,0.09760135,-3.8942122e-07,-1.1545374e-06,-1.8452928000000002e-16
417,4.1700054116186993e-08,0.09760116,2.151986e-07,-1.233799e-06,-1.8452909e-16
418,4.1800007386388316e-08,0.09760098,7.609096e-07,-8.993975e-07,-1.8452921e-16
419,4.190008001054199e-08,0.09760109,1.068163e-06,-1.873385e-07,-1.8452912000000002e-16
420,4.2000001334726234e-08,0.09760128,1.001764e-06,5.859795e-07,-1.8452929000000002e-16
421,4.210002686017218e-08,0.09760139,5.180161e-07,1.1809602e-06,-1.8452928000000002e-16
422,4.2200055536056224e-08,0.097601324,-1.12183095e-07,1.3044037e-06,-1.845292e-16
423,4.2300100507282083e-08,0.09760133,-7.0986954e-07,9.66997e-07,-1.8452928000000002e-16
424,4.2400165070460084e-08,0.09760146,-9.749498e-07,2.7962028e-07,-1.8452953000000002e-16
425,4.250002045466549e-08,0.09760144,-9.3706853e-07,-4.9187884e-07,-1.8452958000000001e-16
426,4.2600075077877935e-08,0.097601354,-5.1865175e-07,-1.073432e-06,-1.8452921e-16
427,4.270006871296888e-08,0.09760122,5.276461e-08,-1.2865293e-06,-1.8452907e-16
428,4.280010148604144e-08,0.09760118,6.6062444e-07,-1.0038825e-06,-1.8452903000000001e-16
429,4.2900105362652144e-08,0.09760104,1.0235259e-06,-3.741161e-07,-1.8452916000000002e-16
430,4.3000090206313274e-08,0.09760109,1.0361883e-06,4.482265e-07,-1.8452891e-16
431,4.3100027190496e-08,0.097601235,6.432939e-07,1.0789441e-06,-1.8452883000000003e-16
432,4.320011295250714e-08,0.097601354,-1.4797657e-08,1.3405298e-06,-1.8452897000000003e-16
433,4.3300153145238976e-08,0.09760132,-6.0470524e-07,1.0655067e-06,-1.8452903000000001e-16
434,4.340014603360178e-08,0.09760136,-9.745598e-07,4.464045e-07,-1.845288e-16
435,4.35001632294733e-08,0.09760153,-9.514964e-07,-3.3026816e-07,-1.8452891e-16
436,4.360001234709274e-08,0.09760151,-6.573665e-07,-9.642154e-07,-1.8452888000000002e-16
437,4.3700070170511163e-08,0.09760129,-7.869538e-08,-1.2638143e-06,-1.8452881e-16
438,4.3800133647812394e-08,0.0976011,5.154756e-07,-1.1122214e-06,-1.84529e-16
439,4.390013417743448e-08,0.097601086,9.840014e-07,-5.2648255e-07,-1.845291e-16
440,4.4000140927985086e-08,0.09760119,1.0665314e-06,2.5689855e-07,-1.845289e-16
441,4.410006084436021e-08,0.097601205,7.589483e-07,9.768643e-07,-1.8452891e-16
442,4.4200003335756233e-08,0.0976012,1.6269465e-07,1.294534e-06,-1.8452899000000002e-16
443,4.430010225752864e-08,0.09760126,-4.5512962e-07,1.1770709e-06,-1.8452917000000001e-16
444,4.4400063448999795e-08,0.09760136,-8.741458e-07,6.1286613e-07,-1.8452895e-16
445,4.4500132653044215e-08,0.09760141,-9.879692e-07,-1.2649329e-07,-1.8452912000000002e-16
446,4.4600092800783915e-08,0.097601436,-7.3583914e-07,-8.4132716e-07,-1.8452916000000002e-16
447,4.470012832861041e-08,0.09760147,-2.3450808e-07,-1.2392887e-06,-1.8452903000000001e-16
448,4.480006090757396e-08,0.097601265,4.2367452e-07,-1.1955669e-06,-1.845288e-16
449,4.490000572979134e-08,0.09760114,9.1494155e-07,-6.983188e-07,-1.8452879e-16
450,4.50000499777038e-08,0.09760116,1.1248447e-06,8.442206e-08,-1.8452871000000002e-16
451,4.510015068233301e-08,0.097601235,8.6289236e-07,8.281905e-07,-1.845287e-16
452,4.520016235544537e-08,0.09760114,3.2710662e-07,1.2884816e-06,-1.8452864e-16
453,4.5300034722484766e-08,0.097601146,-3.3971875e-07,1.2383775e-06,-1.8452866e-16
454,4.540015988733964e-08,0.0976013,-8.1078656e-07,7.823876e-07,-1.8452881e-16
455,4.550014828112579e-08,0.09760149,-9.908015e-07,3.0858526e-08,-1.8452855000000003e-16
456,4.560014018060586e-08,0.09760158,-8.299219e-07,-6.871677e-07,-1.8452893e-16
457,4.57000811668395e-08,0.09760139,-3.5816825e-07,-1.1944372e-06,-1.8452896000000003e-16
458,4.580008609950076e-08,0.09760131,2.5445786e-07,-1.2392146e-06,-1.8452876000000001e-16
459,4.59000759040102e-08,0.09760129,8.4014283e-07,-8.3736353e-07,-1.8452884000000002e-16
460,4.600008441801749e-08,0.097601175,1.0682586e-06,-9.27229e-08,-1.8452896000000003e-16
461,4.610016169360792e-08,0.09760107,9.3781114e-07,6.8980967e-07,-1.845292e-16
462,4.6200118785442046e-08,0.09760117,4.1346627e-07,1.2042909e-06,-1.8452907e-16
463,4.630012556829976e-08,0.09760119,-1.8843376e-07,1.2856751e-06,-1.845291e-16
464,4.640003074655072e-08,0.09760116,-7.263733e-07,8.9907826e-07,-1.8452915000000002e-16
465,4.650013794227349e-08,0.09760133,-9.781002e-07,2.3666875e-07,-1.8452912000000002e-16
466,4.660011572077788e-08,0.097601496,-9.1389046e-07,-5.350069e-07,-1.84529e-16
467,4.6700050013633846e-08,0.09760149,-5.183021e-07,-1.0910383e-06,-1.8452915000000002e-16
468,4.6800013263398537e-08,0.09760143,1.0336527e-07,-1.285412e-06,-1.8452897000000003e-16
469,4.690006464620094e-08,0.09760138,7.030461e-07,-9.589324e-07,-1.8452877e-16
470,4.700016644639899e-08,0.097601354,1.0717735e-06,-2.844598e-07,-1.8452862000000001e-16
471,4.7100097376877635e-08,0.09760129,9.869851e-07,5.2364584e-07,-1.8452883000000003e-16
472,4.720014641595888e-08,0.0976011,5.77239e-07,1.1184334e-06,-1.845287e-16
473,4.730013974339145e-08,0.09760104,-6.094681e-08,1.309122e-06,-1.845286e-16
474,4.74001627267881e-08,0.09760115,-5.9642883e-07,1.0407553e-06,-1.8452873000000002e-16
475,4.7500129610782925e-08,0.09760127,-9.622775e-07,3.9451882e-07,-1.8452872000000002e-16
476,4.7600127292402954e-08,0.097601295,-9.56356e-07,-3.6108815e-07,-1.8452877e-16
477,4.770006114540309e-08,0.09760143,-6.1788387e-07,-1.0209448e-06,-1.8452893e-16
478,4.78001004304578e-08,0.09760151,-6.538414e-09,-1.2704758e-06,-1.8452909e-16
479,4.7900147957668416e-08,0.09760143,6.298323e-07,-1.0767784e-06,-1.8452896000000003e-16
480,4.8000072553751193e-08,0.097601324,1.0259138e-06,-4.2616622e-07,-1.8452888000000002e-16
481,4.810007913244468e-08,0.09760129,1.059852e-06,3.5422389e-07,-1.8452895e-16
482,4.8200155463509896e-08,0.097601235,6.77752e-07,1.0280015e-06,-1.8452928000000002e-16
483,4.830013097091814e-08,0.09760117,1.0918339e-07,1.2945796e-06,-1.8452897000000003e-16
484,4.8400134364762615e-08,0.09760112,-4.97529e-07,1.1214269e-06,-1.8452884000000002e-16
485,4.8500121653447835e-08,0.097601205,-8.728837e-07,5.5843753e-07,-1.8452885000000002e-16
486,4.8600013021560435e-08,0.09760135,-9.746985e-07,-1.9842844e-07,-1.8452883000000003e-16
487,4.8700115072345123e-08,0.09760135,-7.069452e-07,-8.785416e-07,-1.845286e-16
488,4.880003246226393e-08,0.09760135,-1.7098215e-07,-1.2659224e-06,-1.845286e-16
489,4.8900134093697465e-08,0.097601466,4.9422897e-07,-1.1416844e-06,-1.8452871000000002e-16
490,4.9000130538687666e-08,0.09760155,9.65478e-07,-6.0571824e-07,-1.845285e-16
491,4.9100046768253196e-08,0.09760136,1.0673041e-06,1.9510932e-07,-1.8452836e-16
492,4.9200033797126856e-08,0.0976012,7.736322e-07,8.824383e-07,-1.8452844000000002e-16
493,4.930014399018551e-08,0.09760117,2.3297648e-07,1.2836339e-06,-1.8452856000000003e-16
494,4.9400117857945114e-08,0.09760118,-3.5514736e-07,1.2051628e-06,-1.8452835000000001e-16
495,4.9500107548713096e-08,0.09760107,-8.476082e-07,7.279573e-07,-1.8452852e-16
496,4.960016552334627e-08,0.097601116,-1.017573e-06,-2.198641e-08,-1.8452872000000002e-16
497,4.9700171181998396e-08,0.09760132,-8.534948e-07,-7.675918e-07,-1.8452858000000002e-16
498,4.9800154890844163e-08,0.097601436,-2.9388465e-07,-1.2246086e-06,-1.8452862000000001e-16
499,4.990000951564179e-08,0.09760149,3.3964815e-07,-1.2324333e-06,-1.8452876000000001e-16
500,5.0000004745897345e-08,0.09760149,8.9155003e-07,-7.4295605e-07,-1.84529e-16
501,5.0100098151608386e-08,0.09760147,1.0682041e-06,1.8609518e-09,-1.84529e-16
502,5.020014952658719e-08,0.097601354,8.7177307e-07,7.7722257e-07,-1.845289e-16
503,5.030011690082085e-08,0.097601235,3.6508607e-07,1.22205e-06,-1.8452884000000002e-16
504,5.0400125416042174e-08,0.09760119,-2.5431868e-07,1.2747269e-06,-1.8452871000000002e-16
505,5.0500142189467024e-08,0.097601175,-7.4233276e-07,8.5592103e-07,-1.845288e-16
506,5.0600045517493146e-08,0.09760115,-1.0221552e-06,1.6270967e-07,-1.8452873000000002e-16
507,5.0700145456934233e-08,0.09760109,-8.851498e-07,-6.174565e-07,-1.8452854e-16
508,5.080012401895136e-08,0.097601205,-4.571529e-07,-1.161888e-06,-1.8452852e-16
509,5.0900169377356914e-08,0.0976014,2.3311576e-07,-1.2609231e-06,-1.8452843000000002e-16
510,5.1000085420033326e-08,0.09760144,7.9680433e-07,-8.861856e-07,-1.8452847000000002e-16
511,5.110010263287669e-08,0.097601414,1.0710237e-06,-1.5839701e-07,-1.8452831000000002e-16
512,5.120007920036241e-08,0.097601436,9.342937e-07,5.926355e-07,-1.8452819000000002e-16
513,5.130004976565665e-08,0.09760149,5.161637e-07,1.1615768e-06,-1.8452842000000003e-16
514,5.140000981954315e-08,0.0976013,-5.734513e-08,1.2931966e-06,-1.8452847000000002e-16
515,5.1500162091664466e-08,0.097601175,-6.379695e-07,1.0139283e-06,-1.8452838e-16
516,5.160009170550514e-08,0.097601116,-9.822626e-07,3.299388e-07,-1.8452864e-16
517,5.17000445173574e-08,0.09760112,-9.773125e-07,-4.4513578e-07,-1.845288e-16
518,5.1800098155864986e-08,0.0976012,-5.3870144e-07,-1.0877632e-06,-1.8452888000000002e-16
519,5.1900071946955877e-08,0.09760125,6.6309106e-08,-1.2899808e-06,-1.8452885000000002e-16
520,5.2000052485979786e-08,0.09760142,7.014635e-07,-1.0104133e-06,-1.8452879e-16
521,5.210015125567297e-08,0.09760147,1.0295488e-06,-3.485845e-07,-1.8452884000000002e-16
522,5.22001240180624e-08,0.097601414,1.0319673e-06,4.4637295e-07,-1.8452868e-16
523,5.2300124214741445e-08,0.09760131,6.2371987e-07,1.0571162e-06,-1.845287e-16
524,5.2400123750306975e-08,0.09760136,5.5894066e-08,1.3232756e-06,-1.845288e-16
525,5.250014955986425e-08,0.09760134,-5.35027e-07,1.0979034e-06,-1.8452859000000002e-16
526,5.260000811992364e-08,0.09760114,-9.4884246e-07,5.200292e-07,-1.8452856000000003e-16
527,5.270004206670016e-08,0.09760109,-1.0191128e-06,-2.9604016e-07,-1.8452848000000002e-16
528,5.2800008233177396e-08,0.097601175,-6.9938767e-07,-9.638712e-07,-1.8452846000000002e-16
