# t (s)	mx ()	my ()	mz ()	E_total (J)
1.1700001012847588e-07	-8.171474e-05	0.049120933	9.441673e-05	-4.853919e-16
1.172500115626364e-07	0.00020133956	0.04909335	0.00018324463	-4.853918e-16
1.1750016357969235e-07	0.00042748777	0.04906346	3.07033e-05	-4.8539165e-16
1.1775014870853529e-07	0.0002830171	0.049050186	-0.00017301926	-4.853917e-16
1.1800014806332166e-07	-7.130013e-05	0.04905201	-0.00016104113	-4.853918e-16
1.182500110833889e-07	-0.00020153659	0.049061954	5.3770753e-05	-4.8539175e-16
1.1850015266823968e-07	2.160711e-05	0.049067747	0.00020594674	-4.8539165e-16
1.1875006335116658e-07	0.00031091244	0.049057882	0.00012488921	-4.8539165e-16
1.1900015158279186e-07	0.00032667606	0.049049128	-8.2747254e-05	-4.8539175e-16
1.1925008386842187e-07	5.9664515e-05	0.049048714	-0.00017035949	-4.8539175e-16
1.195000382603564e-07	-0.00015557918	0.0490592	-4.6170382e-05	-4.853917e-16
1.197501275130045e-07	-5.3767057e-05	0.049087435	0.00012096007	-4.853915e-16
1.200001090198177e-07	0.00023403742	0.04911688	0.00012614367	-4.8539165e-16
1.2025015761700966e-07	0.00037863816	0.049145244	-2.187407e-05	-4.853916e-16
1.2050006831358084e-07	0.00024977687	0.04917806	-0.0001372087	-4.853917e-16
1.2075005673780197e-07	2.7415388e-05	0.04920819	-8.855323e-05	-4.853916e-16
1.2100010112383474e-07	-1.8115545e-05	0.049243167	5.3861633e-05	-4.8539165e-16
1.21250081949843e-07	0.0001396722	0.04927816	0.00011457025	-4.853917e-16
1.2150005164460634e-07	0.0002899991	0.04930091	3.6721616e-05	-4.8539144e-16
1.2175008304044159e-07	0.00027742048	0.049315218	-7.312683e-05	-4.853914e-16
1.2200014131277577e-07	0.00015073454	0.04931803	-8.678502e-05	-4.8539133e-16
1.2225010561186834e-07	8.618799e-05	0.04931069	7.8667034e-07	-4.8539154e-16
1.225001114534237e-07	0.00015599365	0.049304124	7.453962e-05	-4.8539144e-16
1.2275004513196428e-07	0.00025420563	0.04929547	4.506854e-05	-4.8539144e-16
1.2300004223218472e-07	0.00023255765	0.049284652	-5.1336225e-05	-4.8539133e-16
1.232500257549511e-07	7.967657e-05	0.04927101	-9.048411e-05	-4.8539154e-16
1.2350010870530854e-07	-3.7494636e-05	0.04925216	-1.3918698e-05	-4.853916e-16
1.237500192390778e-07	2.3986073e-05	0.049241055	8.762181e-05	-4.8539117e-16
1.2400013550329166e-07	0.00018835119	0.049235262	8.151019e-05	-4.853914e-16
1.242500591435807e-07	0.00024806662	0.049226902	-3.2408803e-05	-4.8539144e-16
1.2450008742047407e-07	0.0001248127	0.049211845	-0.000116377916	-4.8539144e-16
1.247500685218771e-07	-3.186939e-05	0.049183346	-6.316396e-05	-4.8539144e-16
1.250000153586538e-07	-2.0865864e-05	0.049156867	6.363545e-05	-4.853914e-16
